t_v_plc,v_plc,t_v_gnss,v_gnss,t_latlon,lon,lat
1.792649974822998,0.0,1.8243387699127198,0.015273506473629427,19.37879753112793,8.681856389350887,49.86181344211178
1.8859460258483887,0.0,1.9374311923980714,0.019386593305684215,20.37879753112793,8.681847550227852,49.86177674136063
1.982004632949829,0.024419999308884145,2.02771577835083,0.04198285364288617,21.37879753112793,8.681828584956317,49.861739948248804
2.092648496627808,0.0,2.123076295852661,0.0108,22.37879753112793,8.681798522734562,49.86170451038249
2.185791006088257,0.0,2.239366388320923,0.02595996918334072,23.37879753112793,8.681757421755249,49.86167175616199
2.2818026447296145,0.0,2.3267813682556153,0.05241679120281973,24.37879753112793,8.681704820036137,49.86164370760723
2.3918211364746096,0.024419999308884145,2.4311395645141602,0.032599386497294706,25.37879753112793,8.681644508923837,49.86162268974126
2.490898361206055,0.024419999308884145,2.526959276199341,0.02545584412271571,26.37879753112793,8.681582565356504,49.86161022399088
2.5858275794982912,0.0,2.619610404968262,0.008049844718999244,27.37879753112793,8.68152116064663,49.86160487864843
2.6818501853942873,0.024419999308884145,2.7235592365264893,0.010182337649086286,28.37879753112793,8.681461536194636,49.86160683452824
2.7927133941650393,0.0,2.8289950847625733,0.04024922359499621,29.37879753112793,8.681404966380123,49.86161504085161
2.886889686584473,0.0,2.9530466556549073,0.04693825731745908,30.37879753112793,8.68135211987436,49.86162887541083
2.9836697483062746,0.024419999308884145,3.019597625732422,0.05091168824543142,31.37879753112793,8.681302809915582,49.8616468476028
3.091529598236084,0.024419999308884145,3.122463083267212,0.19708150598166232,32.37879753112793,8.681253453915067,49.861665418093374
3.1877422237396242,0.0,3.22894868850708,0.3321573121278531,33.37879753112793,8.68120333600852,49.861684095548576
3.2818987274169924,0.0,3.319698667526245,0.5292122447562982,34.37879753112793,8.681152609578684,49.86170305597777
3.392766227722168,0.024419999308884145,3.4338723182678224,0.7524775079695074,35.37879753112793,8.681100782996632,49.86172231206351
3.488682498931885,0.4151399999856949,3.529694652557373,0.9397103383490042,36.37879753112793,8.681047919683161,49.86174209796324
3.5837178134918215,0.7081799983978272,3.622771120071411,1.1557401784138164,37.37879753112793,8.68099631944065,49.86176128198506
3.692755689620972,1.0744799494743347,3.727152919769287,1.389674609396027,38.37879753112793,8.68094961954508,49.86177858895462
3.7870030307769778,1.1721599936485292,3.8209250926971436,1.6344158589538953,39.37879753112793,8.680904732712698,49.86179477688151
3.883732786178589,1.4652000188827514,3.9233602046966554,1.829228689912773,40.37879753112793,8.680860258205257,49.86181073820285
3.9918811225891115,1.6849800109863282,4.031200265884399,2.045335493262658,41.37879753112793,8.680816606238114,49.861826999817445
4.086982955932617,1.9291799068450928,4.129983043670654,2.3293001524062973,42.37879753112793,8.680773431933735,49.86184312047017
4.18375491142273,2.1489598989486693,4.236130332946777,2.527702514142042,43.37879753112793,8.680730796836105,49.8618591762531
4.291952600479126,2.3443199872970584,4.329207277297973,2.7649148413649196,44.37879753112793,8.68068932990525,49.8618746230642
4.387825717926026,2.7838799715042115,4.428272819519043,3.081633644676148,45.37879753112793,8.680642926562827,49.86189200177759
4.482029666900635,2.905979919433594,4.527417755126953,3.2473995504095274,46.37879753112793,8.680588791902101,49.86191194119015
4.591965188980103,3.15018002986908,4.625455474853515,3.553316715408296,47.37879753112793,8.680528829286144,49.86193346289135
4.687810649871826,3.3699600219726564,4.7216192245483395,3.7332277723171403,48.37879753112793,8.680464897879823,49.86195182362967
4.782194366455078,3.6385800361633303,4.8298791408538815,3.9513259546638273,49.37879753112793,8.680397584667006,49.86196620544095
4.891991367340088,3.882779932022095,4.926850414276123,4.2480381354220444,50.37879753112793,8.680328080425156,49.86197597459155
4.987855663299561,4.126979827880859,5.025317287445068,4.485969808190867,51.37879753112793,8.680257160085317,49.86198103997852
5.082342615127564,4.346760034561157,5.129939889907837,4.7124495031777265,52.37879753112793,8.680186190671456,49.86198188450654
5.178821792602539,4.615380048751831,5.229996299743652,4.935664332184675,53.37879753112793,8.680116102356871,49.86198168283
5.291210641860962,4.932839870452881,5.3231512069702145,5.218914921705469,54.37879753112793,8.680047538196188,49.861981446366364
5.387039413452149,5.079370021820068,5.4361225128173825,5.4795417764627,55.37879753112793,8.679980164767308,49.86198133672811
5.4838526153564455,5.543350124359131,5.53323016166687,5.7098553536845404,56.37879753112793,8.679913938841118,49.861981034207275
5.5929341220855715,5.836389827728271,5.628504610061645,5.986930966697377,57.37879753112793,8.679848668437018,49.86198091739682
5.68613790512085,6.056170034408569,5.71965274810791,6.184884865541152,58.37879753112793,8.679784410807004,49.86198060282392
5.782087554931641,6.080590152740479,5.822822427749633,6.44113344062984,59.37879753112793,8.67972094742685,49.861980449949755
5.8929641151428225,6.495730018615723,5.924676513671875,6.746516220983983,60.37879753112793,8.679658897049348,49.86198035029041
5.986292114257813,6.813189840316773,6.026710367202758,7.012814784378666,61.37879753112793,8.679598244610172,49.86198022577052
6.0823702716827395,7.05739016532898,6.123268699645996,7.211059705757538,62.37879753112793,8.679539388288818,49.861980089452544
6.182115306854248,7.05739016532898,6.241409873962402,7.434042711741706,63.37879753112793,8.679481592337313,49.86197989279446
6.292123069763184,7.545790386199951,6.324909305572509,7.747301207517364,64.37879753112793,8.679420332480506,49.86197985764933
6.387940874099732,7.765570163726807,6.443467712402343,8.042903565255523,65.37879753112793,8.679354868935159,49.86197929924666
6.482165803909302,8.03419017791748,6.517532920837402,8.25158009595738,66.37879753112793,8.679286430715083,49.86197579433388
6.592094173431397,8.0830304145813,6.618270015716552,8.46064414569009,67.37879753112793,8.679215767510797,49.86196776858333
6.687951316833496,8.620269584655762,6.717005348205566,8.75213976122411,68.37879753112793,8.679144635864846,49.861954485988825
6.782146921157837,8.937729835510254,6.817933416366577,9.01856333569821,69.37879753112793,8.679074596904208,49.861936021008034
6.878945102691651,9.010989761352539,6.93057951927185,9.241789696806567,70.37879753112793,8.679007037406214,49.861912337718096
6.988955011367798,9.255190086364747,7.0220366477966305,9.53309976870063,71.37879753112793,8.67894230763847,49.86188334094229
7.084092845916748,9.474969863891602,7.120179033279419,9.720066666438045,72.37879753112793,8.678878237049554,49.8618514484122
7.19218825340271,9.719170188903808,7.220517492294311,9.997783346322324,73.37879753112793,8.67881207101742,49.86181872618914
7.287995805740357,9.987790203094482,7.329737281799316,10.239175287101986,74.37879753112793,8.67874064573128,49.86178759638812
7.382412900924683,10.427349758148194,7.423021411895752,10.480084770649519,75.37879753112793,8.678661878970825,49.86175976685111
7.478992214202881,10.695969772338868,7.5180693626403805,10.740021854726368,76.37879753112793,8.678574405060798,49.86173815586852
7.5912628078460695,10.671550083160401,7.620858287811279,11.009167881361424,77.37879753112793,8.6784792396367,49.86172391962198
7.686273565292359,11.135530185699464,7.7196591854095455,11.228513112607565,78.37879753112793,8.678378712185118,49.86171847351265
7.7823755645751955,11.45298957824707,7.819523906707763,11.459343436689556,79.37879753112793,8.67827412018406,49.86171787589636
7.892247190475464,11.428569889068603,7.918933486938476,11.675874511144766,80.37879753112793,8.678166259011855,49.86171743746531
7.98806022644043,11.672770214080812,8.017645454406738,11.856059331835347,81.37879753112793,8.678055046853794,49.86171680101638
8.084019174575806,11.941390228271485,8.117732620239257,12.046150854111033,82.37879753112793,8.677940286909257,49.86171617686862
8.192257633209229,12.16117000579834,8.233273363113403,12.243703733756384,83.37879753112793,8.67782227844551,49.86171539329015
8.288082828521729,12.185589694976807,8.330249643325805,12.445551976509519,84.37879753112793,8.67770119752132,49.861714682345415
8.382218351364136,12.429790019989014,8.453186130523681,12.640192637772573,85.37879753112793,8.677576688166802,49.86171381043585
8.479049911499024,12.429790019989014,8.540609455108642,12.755170358721204,86.37879753112793,8.677451292185197,49.861713034481774
8.589035978317261,12.625150108337403,8.618036365509033,12.899347071848249,87.37879753112793,8.677327561129037,49.86171222216429
8.684192409515381,12.893770122528077,8.720083332061767,13.018142079421319,88.37879753112793,8.677205501339207,49.86171157548777
8.79315351486206,12.893770122528077,8.831406450271606,13.237458958576605,89.37879753112793,8.67708481547766,49.86171077024576
8.886408796310425,13.16239013671875,8.936250782012939,13.403235125894048,90.37879753112793,8.676965798110402,49.86171003686377
8.982303609848023,13.406589603424072,9.02347240447998,13.507269082978988,91.37879753112793,8.676848111074298,49.86170922530998
9.093144884109497,13.65078992843628,9.116755819320678,13.705746561205633,92.37879753112793,8.676731811892823,49.86170850949644
9.18724202156067,13.626370239257813,9.221990919113159,13.87860512299417,93.37879753112793,8.67661674103662,49.86170780525068
9.284119119644165,13.870569705963135,9.326076126098632,13.990200295921428,94.37879753112793,8.676502754519653,49.86170709308016
9.393172969818115,13.870569705963135,9.433465576171875,14.169655335257806,95.37879753112793,8.676389649428245,49.86170623797884
9.487335195541382,14.139189720153809,9.530073022842407,14.461717989229358,96.37879753112793,8.67627730420532,49.8617055967371
9.584209432601929,14.383390045166015,9.619618272781372,14.436869001275866,97.37879753112793,8.676165706698589,49.86170486149255
9.693199625015259,14.35897035598755,9.720197534561157,14.679541976505943,98.37879753112793,8.676054800909142,49.86170409048731
9.786416521072388,14.603169822692871,9.82829246520996,14.702512830125334,99.37879753112793,8.675944635663006,49.86170342524125
9.882330884933472,14.676429748535156,9.924023485183715,14.990933419904179,100.37879753112793,8.675835356454622,49.861700679043246
9.992581357955933,15.0427396774292,10.032783842086792,15.045886789418562,101.37879753112793,8.675727243989726,49.86169514705427
10.088210096359253,15.091580772399903,10.124915933609008,15.144325004436478,102.37879753112793,8.675620409544377,49.861687087127244
10.184381713867188,15.335779380798341,10.23926339149475,15.311025157055944,103.37879753112793,8.675514874087364,49.8616763936674
10.293218126296997,15.506719779968263,10.324703073501587,15.454053231434143,104.37879753112793,8.675410494298415,49.86166334704637
10.387379636764527,15.62882080078125,10.42797908782959,15.462975615320614,105.37879753112793,8.67530721016163,49.86164841972996
10.484201183319092,15.702080726623535,10.520664310455322,15.623150575988186,106.37879753112793,8.675203629784695,49.8616336115805
10.59236406326294,15.873019409179689,10.621424293518066,15.823020581418708,107.37879753112793,8.675099258119841,49.861620423985556
10.688251485824585,16.01953926086426,10.717576360702514,16.03010795721601,108.37879753112793,8.674993956464965,49.861610070438694
10.782050123214722,16.04395980834961,10.828627443313598,16.064079805578658,109.37879753112793,8.674887949549767,49.86160232875543
10.89240478515625,16.263739585876465,10.926397657394409,16.133952562221076,110.37879753112793,8.67478145227397,49.86159727373166
10.988212814331055,16.33699951171875,11.037538623809814,16.201315946551997,111.37879753112793,8.67467529253022,49.86159486856243
11.082451572418213,16.507939910888673,11.120373821258545,16.413357024082554,112.37879753112793,8.674569810687183,49.86159469145235
11.193279972076416,16.507939910888673,11.218558406829834,16.565015762141613,113.37879753112793,8.67446590539966,49.86159452454988
11.288258543014527,16.63003921508789,11.328894710540771,16.646814570962217,114.37879753112793,8.674364910735017,49.86159433369197
11.382452001571655,16.654459762573243,11.420153713226318,16.551831463617553,115.37879753112793,8.674269040762734,49.86159418241599
11.493302335739136,17.069600486755373,11.51968846321106,16.720434372348105,116.37879753112793,8.674181014612797,49.86159395410345
11.587460269927979,17.16727924346924,11.626487112045288,16.836265528911095,117.37879753112793,8.674102696909726,49.861593791187715
11.684318056106568,17.240539169311525,11.726971244812011,16.934287116970705,118.37879753112793,8.6740349091002,49.861593629795024
11.793306579589844,17.362640190124512,11.821335887908935,17.014151874248686,119.37879753112793,8.673979631196962,49.86159348548415
11.88830231666565,17.460320663452148,11.936305379867553,17.256863886581478,120.37879753112793,8.673937270173647,49.86159341909571
11.982441654205322,17.65567989349365,12.019479608535766,17.46339665929856,121.37879753112793,8.673907089114056,49.8615933213738
12.093337049484253,17.65567989349365,12.120061016082763,17.475955925785577,122.37879753112793,8.67388887783827,49.86159324506936
12.188312997817993,17.65567989349365,12.238882875442505,17.620951225175105,123.37879753112793,8.673883088482768,49.86159319355711
12.28253101348877,17.704519271850586,12.325979089736938,17.64064394743004,124.37879753112793,8.673883179527907,49.86159325836538
12.392496576309204,17.802199745178225,12.43523440361023,17.77623753666675,125.37879753112793,8.673883176469232,49.861593269749434
12.488322248458863,18.119659996032716,12.527058696746826,17.840019663666293,126.37879753112793,8.673883202614604,49.86159325335115
12.582535734176636,17.973140144348147,12.621337270736694,17.988274580959672,127.37879753112793,8.673883212740016,49.86159321859822
12.692517986297608,17.924300765991212,12.721235847473144,18.007984828958516,128.37879753112793,8.673883232396705,49.861593241828466
12.78836893081665,18.339439773559572,12.830382442474365,18.116083166070972,129.37879753112793,8.67388321256311,49.86159323935927
12.882559289932251,18.46154079437256,12.924966430664062,18.30337326287152,130.37879753112793,8.673883230798651,49.86159322130473
12.993466367721558,18.31501922607422,13.018559074401855,18.2851254433761,131.37879753112793,8.673883221409804,49.861593212631156
13.088342895507813,18.31501922607422,13.118610000610351,18.46766771630896,132.37879753112793,8.673883229943018,49.86159321766151
13.182618131637573,18.583640098571777,13.232149696350097,18.5056125756485,133.37879753112793,8.673883177119448,49.86159323048705
13.29343770980835,18.583640098571777,13.319335556030273,18.392787194984887,134.37879753112793,8.673883173259544,49.86159320100503
13.387579193115235,18.583640098571777,13.436188316345214,18.251002339597683,135.37879753112793,8.67388317704361,49.86159322559026
13.484451522827149,18.46154079437256,13.524274206161499,18.174440892638213,136.37879753112793,8.673883188507158,49.86159322193055
13.592612733840943,18.290600395202638,13.626477336883545,18.125803732800374,137.37879753112793,8.673883180839715,49.8615932006417
13.688439598083496,18.290600395202638,13.730759000778198,17.920506747299306,138.37879753112793,8.67388315194452,49.86159322041535
13.782264461517334,18.16849937438965,13.822170114517212,17.927581079442927,139.37879753112793,8.673883154165022,49.861593236114395
13.892642011642456,17.973140144348147,13.937119579315185,17.786304506557848,140.37879753112793,8.67388311623085,49.86159323539282
13.988475313186646,17.875459671020508,14.02885136604309,17.70814201885675,141.37879753112793,8.673883113862761,49.861593260278156
14.082643737792969,17.728939819335938,14.124065732955932,17.58412841627358,142.37879753112793,8.673883115206012,49.86159325728926
14.192603816986084,17.631259346008303,14.248592233657837,17.354797616797494,143.37879753112793,8.673883119649167,49.86159323324511
14.28849362373352,17.557999420166016,14.325986003875732,17.299183726407442,144.37879753112793,8.673882533339084,49.86159323683803
14.382680406570435,17.533580589294434,14.418836688995361,17.269917433502684,145.37879753112793,8.67387542545402,49.86159325655618
14.493028631210327,17.33821964263916,14.520114517211914,17.07655816375185,146.37879753112793,8.673856902732433,49.861593263907054
14.58782075881958,17.216120338439943,14.619639492034912,16.928010018900626,147.37879753112793,8.673825291757726,49.861593281476324
14.684491863250733,17.069600486755373,14.732166862487793,16.997040015249713,148.37879753112793,8.673780192042674,49.86159290639111
14.793529500961304,16.971920013427734,14.820845699310302,16.730645128027792,149.37879753112793,8.673721629429334,49.86159270765614
14.88764928817749,16.849820709228517,14.924446439743042,16.665507805044527,150.37879753112793,8.673648957967696,49.86159252100718
14.984635820388794,16.77656078338623,15.02126989364624,16.38874724681542,151.37879753112793,8.673560479041742,49.86159273282564
15.093540182113648,16.654459762573243,15.115477180480957,16.446102662941154,152.37879753112793,8.673454191690086,49.86159233977369
15.187718620300293,16.556779289245608,15.221228694915771,16.307577610423934,153.37879753112793,8.67333122886042,49.86159207653828
15.284609785079956,16.33699951171875,15.32002911567688,16.09404591021164,154.37879753112793,8.673193291852026,49.86159070719858
15.392760028839112,16.239320755004883,15.423782205581665,16.041765214589073,155.37879753112793,8.673042579011938,49.86158722638665
15.4917728805542,16.141640281677248,15.519017791748047,15.91343423400493,156.37879753112793,8.672880304457678,49.8615809751644
15.588556518554688,16.092799186706543,15.620006418228149,15.674681531693075,157.37879753112793,8.672707965493869,49.86157171581259
15.68276213645935,15.848600578308107,15.717145299911499,15.734621108879615,158.37879753112793,8.672526163648023,49.86155894882246
15.792772283554077,15.75092010498047,15.826476669311523,15.530036574329115,159.37879753112793,8.672336721066797,49.86154232967874
15.887698402404785,15.62882080078125,15.931280708312988,15.436878078160754,160.37879753112793,8.672145267100246,49.861525301707154
15.984548559188843,15.604400253295898,16.027978515625,15.255592448672715,161.37879753112793,8.671955991405136,49.86150885353937
16.0936262512207,15.48229923248291,16.13341817855835,15.27933178120038,162.37879753112793,8.671768468394434,49.861494303457334
16.18861841201782,15.238100624084472,16.238336896896364,15.059882629024704,163.37879753112793,8.671582528802686,49.861481662088444
16.282818546295164,15.213680076599122,16.31823310852051,14.96373593993158,164.37879753112793,8.67139784083215,49.861470628385874
16.393713464736937,15.091580772399903,16.431253051757814,14.863259534839592,165.37879753112793,8.671214426375247,49.861460853271794
16.488623132705687,14.896219825744629,16.524585580825807,14.649629734570084,166.37879753112793,8.671031920763925,49.86145153083899
16.583681812286375,14.774120521545411,16.61975202560425,14.454011207965767,167.37879753112793,8.67085049987062,49.861442272915205
16.69367670059204,14.700860595703125,16.716856813430788,14.534286112499643,168.37879753112793,8.67067011518619,49.86143307969842
16.78693818092346,14.57874927520752,16.821205711364748,14.406483040631397,169.37879753112793,8.67049086039732,49.861423973029716
16.882862796783446,14.481070518493652,16.92162356376648,14.268280165457924,170.37879753112793,8.670312645302062,49.86141473740523
16.993689050674437,14.28570957183838,17.025916433334352,14.17483531332904,171.37879753112793,8.670135663935405,49.861405688294624
17.087848176956175,14.16361026763916,17.120380258560182,13.839999959537572,172.37879753112793,8.669960916729318,49.86139677635834
17.184647312164305,14.090350341796876,17.228022193908693,13.990492097135112,173.37879753112793,8.66978880448204,49.861387916515206
17.293727626800536,13.626370239257813,17.316438293457033,13.926464016396984,174.37879753112793,8.669621175988413,49.86137932703397
17.387910118103026,13.626370239257813,17.431109523773195,13.636116191936765,175.37879753112793,8.669460052365949,49.86137102541641
17.484714736938475,13.626370239257813,17.517078971862794,13.769123266206893,176.37879753112793,8.669305459418414,49.86136255148945
17.592845191955565,13.65078992843628,17.61962733268738,13.747985225479406,177.37879753112793,8.669158165848652,49.86135407657485
17.68870114326477,13.846150016784668,17.716613388061525,13.72276368666312,178.37879753112793,8.66901829169584,49.86134526974153
17.782860746383665,13.94382963180542,17.823067045211793,13.742791471895366,179.37879753112793,8.668886815163793,49.861336209650986
17.879678716659544,14.041510105133057,17.919149494171144,13.864117881783898,180.37879753112793,8.668764278752194,49.8613280580503
17.992027750015257,14.065929794311524,18.02273736000061,13.988820410599315,181.37879753112793,8.66865138064033,49.86132027674935
18.087861051559447,14.188029956817628,18.122698402404787,13.960577202966931,182.37879753112793,8.668548074490078,49.86131294033139
18.184710969924925,14.236870193481446,18.22860918045044,14.116409770192986,183.37879753112793,8.668454570822734,49.86130610527383
18.2931268119812,14.28570957183838,18.32083902359009,14.059301194582895,184.37879753112793,8.66836923804062,49.861300163558354
18.388746728897093,14.31013011932373,18.421115732192995,14.221808543219812,185.37879753112793,8.668290821992146,49.861294804325475
18.483103265762328,14.261289882659913,18.521776533126832,14.397352406605876,186.37879753112793,8.668219884220221,49.86128957960388
18.5925972366333,14.57874927520752,18.626409387588502,14.311000266927536,187.37879753112793,8.668157153630672,49.86128508758685
18.6887190246582,14.57874927520752,18.72661910057068,14.366064663643971,188.37879753112793,8.668102745131097,49.86128147799941
18.782986154556273,13.992669868469239,18.819640493392946,14.589085613567427,189.37879753112793,8.668058398624126,49.86127810595071
18.8797545337677,14.261289882659913,18.919568157196046,14.48989937853262,190.37879753112793,8.668023893373492,49.861275697310596
18.99205588340759,14.456649971008302,19.01975998878479,14.798885849955056,191.37879753112793,8.667998143972266,49.861273889652
19.08812331199646,14.57874927520752,19.118341779708864,14.545794988243166,192.37879753112793,8.667978464321752,49.861272714808386
19.184783449172972,14.798539352416993,19.220838880538942,14.512680138416888,193.37879753112793,8.667963415763605,49.86127165250118
19.293839445114134,14.896219825744629,19.320325708389284,14.925572648310684,194.37879753112793,8.667952012904946,49.86127110585809
19.38698529243469,14.896219825744629,19.436440086364748,14.862140346531518,195.37879753112793,8.667947994638778,49.86127088222715
19.483040084838866,14.822959899902344,19.518795347213747,14.855790725504988,196.37879753112793,8.667947935514157,49.861270855675656
19.597237339019774,14.188029956817628,19.609071588516237,14.907375704663783,197.37879753112793,8.667947962087261,49.86127089660581
19.692062606811522,14.16361026763916,19.70819220542908,15.032655573783362,198.37879753112793,8.667947947711074,49.861270872533616
19.787653436660765,14.749699974060059,19.81937680244446,15.328479141780505,199.37879753112793,8.667947935356288,49.8612708876058
19.884850730895995,13.870569705963135,19.92003164291382,15.078719362067856,200.37879753112793,8.667947937667241,49.861270854593045
19.993870487213133,14.28570957183838,20.025505161285402,15.309567079444147,201.37879753112793,8.66794796323027,49.86127087522908
20.088031759262083,14.652009201049806,20.11835036277771,15.353594836389293,202.37879753112793,8.667947979488462,49.861270871996744
20.18484281539917,14.676429748535156,20.227881765365602,15.356942180004452,203.37879753112793,8.667947973416576,49.86127087298045
20.293891897201537,15.48229923248291,20.320195055007936,15.460055710119548,204.37879753112793,8.667947984649187,49.86127088908792
20.387691965103148,15.579979705810548,20.424631690979005,15.71708464569686,205.37879753112793,8.667947981434859,49.86127089593873
20.484634628295897,15.824180030822754,20.50593957901001,15.548547950210656,206.37879753112793,8.667947959430375,49.8612708770829
20.597224464416502,15.946279335021973,20.621400451660158,15.631273376152052,207.37879753112793,8.667947962281197,49.861270888356465
20.69309257507324,15.897439956665039,20.712552404403688,15.680180101006492,208.37879753112793,8.667944102179845,49.86127075754805
20.788916816711424,15.921860504150391,20.825738763809206,15.658063742366105,209.37879753112793,8.66792829208403,49.861270039593
20.883172979354857,16.141640281677248,20.922324991226198,15.789708754755424,210.37879753112793,8.66790098800371,49.861268975034754
20.993118753433226,16.141640281677248,21.020536756515504,15.998166694968521,211.37879753112793,8.66786258044586,49.86126788372256
21.08892129898071,16.092799186706543,21.10811529159546,15.986763815106546,212.37879753112793,8.667813940547653,49.86126925061342
21.184909572601317,16.263739585876465,21.220094537734987,16.065891706344843,213.37879753112793,8.66775899307185,49.86127638927038
21.29397367477417,16.263739585876465,21.324384784698488,16.303930618105564,214.37879753112793,8.667701858028037,49.86129067054802
21.3871209526062,16.385840606689452,21.42314729690552,16.074158431470057,215.37879753112793,8.66764488279639,49.861313240440595
21.484961977005003,16.434679985046387,21.511185741424562,16.22454141108463,216.37879753112793,8.667592135048098,49.861344739748155
21.59316729545593,16.45910053253174,21.626602268218996,16.28506466674296,217.37879753112793,8.667550792281123,49.861382732113626
21.6889905834198,16.654459762573243,21.71288619041443,16.299873339385186,218.37879753112793,8.66752294815597,49.861424490497065
21.783174505233763,16.654459762573243,21.820092296600343,16.459151181029963,219.37879753112793,8.667508339426972,49.861468146567816
21.89320014953613,16.72771968841553,21.9199999332428,16.502959152830744,220.37879753112793,8.667497910282272,49.86151180767311
21.988983860015868,16.72771968841553,22.02315721511841,16.6233772453133,221.37879753112793,8.667487589610445,49.86155526660261
22.083622684478758,16.703300857543947,22.117550945281984,16.72227900736021,222.37879753112793,8.667477383630068,49.861598190196226
22.194041957855223,16.849820709228517,22.21930823326111,16.743684755751943,223.37879753112793,8.667466877820033,49.861640901630736
22.288373222351073,16.8742395401001,22.315361118316652,16.698617753574695,224.37879753112793,8.66745661782886,49.86168394337063
22.385001649856566,16.8742395401001,22.413040971755983,16.866397647393473,225.37879753112793,8.667446106109331,49.861726895984624
22.493206968307494,17.069600486755373,22.511580085754396,17.01648752475081,226.37879753112793,8.667436089816196,49.86176798928121
22.589053144454954,17.118439865112304,22.60959849357605,17.001302538335114,227.37879753112793,8.667426993700774,49.86180476897665
22.683344116210936,17.142860412597656,22.719895935058595,17.25064256194534,228.37879753112793,8.667419536753837,49.86183471874457
22.794113149642943,17.362640190124512,22.81041774749756,17.11158618012953,229.37879753112793,8.667414225554197,49.86185731504642
22.888220300674437,17.557999420166016,22.913008308410646,17.309311015751028,230.37879753112793,8.667410309842118,49.86187317342109
22.985085954666136,17.557999420166016,23.013124561309816,17.37873629007587,231.37879753112793,8.66740847001415,49.86188060520901
23.094100704193114,17.58241996765137,23.109543657302858,17.394334622514307,232.37879753112793,8.667408390518377,49.86188106583573
23.18826340675354,17.631259346008303,23.212418413162233,17.564993595216595,233.37879753112793,8.667408394680917,49.86188109164502
23.285048236846922,17.680100440979004,23.316154098510744,17.676273113979654,234.37879753112793,8.667408423064654,49.86188105702364
23.39412163734436,17.704519271850586,23.41233549118042,17.66355692379086,235.37879753112793,8.667408406991589,49.861881049716736
23.488432397842406,17.65567989349365,23.510694837570192,17.75751955651464,236.37879753112793,8.667408394305294,49.861881042322885
23.585075845718382,17.948719596862794,23.608352518081666,17.759090449682382,237.37879753112793,8.667408382598571,49.86188103143511
23.693247308731078,17.973140144348147,23.70826325416565,17.873078042687553,238.37879753112793,8.667408381657843,49.86188101597606
23.78910588264465,17.997560691833495,23.81569061279297,17.90522348366532,239.37879753112793,8.667408383991441,49.86188103704682
23.883817901611327,18.119659996032716,23.916922187805177,18.002557618294134,240.37879753112793,8.667408393144392,49.86188103671888
23.994190921783446,17.997560691833495,24.024103021621706,18.14522317305577,241.37879753112793,8.667408450172845,49.861881064807406
24.088464488983153,18.339439773559572,24.109710788726808,18.19192848270903,242.37879753112793,8.667408466378042,49.86188107792241
24.18826292991638,18.04640007019043,24.238628721237184,17.98369253295885,243.37879753112793,8.667408446521026,49.86188108288887
24.285103788375853,18.070820617675782,24.320431566238405,17.912686230713692,244.37879753112793,8.667408454233302,49.86188111107792
24.393482913970946,17.973140144348147,24.42257103919983,17.89810591990113,245.37879753112793,8.667408446962353,49.861881053731864
24.488344421386717,17.851040840148926,24.52076659202576,17.83673032817394,246.37879753112793,8.667408438346975,49.86188110481638
